book_id,user_id,rating,genre
148,100,4,fiction
1131,100,4,ebooks
4068,100,3,classics
14,100,3,fantasy
786,100,3,art
94,100,3,classics
1206,100,2,classics
5374,45,4,classics
635,45,3,classics
8336,45,3,fiction
378,45,4,classics
4068,45,5,classics
2716,45,5,poetry
606,45,4,fantasy
7639,45,4,fiction
483,45,4,religion
60,45,5,crime
6921,45,3,contemporary
323,100,4,classics
11,100,3,history
33,100,4,fiction
653,100,3,fantasy
489,100,3,fiction
58,100,3,fiction
2380,100,3,fiction
3379,100,4,romance
635,100,4,classics
629,100,3,mystery
10,100,3,history
121,100,3,fiction
66,100,4,fiction
85,100,4,fantasy
125,100,3,ebooks
29,100,3,classics
172,100,3,ebooks
614,100,4,crime
6772,100,5,spirituality
5730,100,4,classics
3913,100,4,contemporary
4862,100,3,fiction
8455,100,3,classics
5244,100,3,classics
9460,100,4,contemporary
7810,100,3,contemporary
5374,100,3,classics
4531,100,3,classics
5792,100,4,ebooks
8456,100,3,contemporary
2027,100,4,ebooks
606,100,4,fantasy
1847,100,4,psychology
8152,100,4,biography
9936,100,3,philosophy
5911,100,3,contemporary
8805,65,5,classics
284,65,1,biography
196,65,5,psychology
4504,100,4,fiction
8882,53,2,fiction
714,53,3,poetry
361,53,1,fiction
160,53,1,classics
6070,100,3,philosophy
85,53,3,fantasy
278,53,3,fiction
8946,53,5,poetry
83,70,3,classics
225,26,4,history
131,26,4,history
3387,26,5,classics
65,26,4,fantasy
1133,26,4,romance
323,26,4,classics
397,26,4,fiction
736,26,4,classics
48,26,4,fiction
2869,26,4,fiction
8818,26,4,poetry
1411,26,4,classics
181,26,4,crime
879,26,4,history
45,26,4,contemporary
180,26,4,religion
3085,26,3,fiction
2097,26,4,philosophy
1714,26,4,fiction
264,26,5,history
9317,26,3,classics
7251,26,4,travel
3913,26,3,contemporary
5792,26,3,ebooks
8814,26,4,fantasy
3219,26,4,thriller
494,26,4,suspense
2274,26,4,fiction
1299,26,4,classics
7262,26,5,psychology
7874,26,4,romance
2875,26,4,ebooks
4672,26,4,fiction
3916,26,4,classics
6064,26,4,history
315,74,4,ebooks
943,15,5,nonfiction
35,89,3,contemporary
468,89,5,romance
8,89,4,fiction
119,89,2,contemporary
32,89,4,classics
4,29,4,mystery
2729,29,4,nonfiction
485,29,5,mystery
1106,29,4,philosophy
6575,29,4,science
37,29,5,fiction
602,29,4,religion
332,29,5,fiction
292,29,5,classics
347,29,4,ebooks
641,29,4,religion
542,29,4,classics
427,29,4,ebooks
1580,29,4,ebooks
2342,29,3,history
8611,29,3,ebooks
4071,29,3,nonfiction
1521,29,4,fiction
2366,29,5,poetry
6820,29,3,science
1255,29,4,classics
213,29,4,ebooks
5386,29,5,philosophy
1458,29,5,ebooks
1186,29,4,romance
1679,29,4,philosophy
184,29,5,fantasy
373,29,5,fiction
1373,29,5,fiction
577,29,5,fiction
103,29,4,romance
6173,29,3,nonfiction
76,29,5,history
560,29,4,romance
530,29,4,classics
48,29,4,fiction
5865,78,4,classics
177,78,3,mystery
1041,78,5,classics
614,78,3,crime
867,103,5,contemporary
11,103,4,history
287,103,5,romance
2860,103,5,romance
397,103,4,fiction
1961,100,4,romance
1553,105,5,ebooks
5609,105,3,science
5295,105,3,paranormal
3608,105,3,horror
4656,105,3,mystery
3832,105,3,fiction
38,105,4,fantasy
28,105,3,contemporary
287,105,4,romance
405,105,5,ebooks
325,105,5,classics
758,105,5,history
167,105,3,classics
806,105,4,thriller
725,105,4,suspense
953,105,4,mystery
176,105,4,fantasy
232,105,5,thriller
936,105,3,horror
915,105,4,fiction
1053,105,4,science
488,105,5,thriller
168,105,4,paranormal
612,105,3,horror
374,105,5,nonfiction
6064,105,4,history
337,105,5,science
878,105,4,memoir
4510,105,4,fiction
122,54,4,romance
92,108,4,fiction
11,108,5,history
211,108,3,science
127,108,4,psychology
360,34,4,crime
43,34,4,ebooks
59,34,5,fiction
281,24,3,thriller
7868,24,3,suspense
80,24,4,ebooks
3400,24,4,fiction
4605,24,4,fiction
4983,24,4,religion
1597,24,5,fiction
453,24,3,fiction
2757,24,3,fiction
325,24,4,classics
111,54,4,mystery
1005,54,2,religion
225,54,3,history
38,54,4,fantasy
228,18,2,romance
763,80,4,fiction
354,80,3,contemporary
198,80,3,fiction
4,80,2,mystery
3156,80,3,religion
3048,80,5,classics
8355,80,3,biography
934,89,5,contemporary
629,58,2,mystery
43,58,3,ebooks
6383,58,4,classics
378,58,4,classics
5730,58,3,classics
9236,100,4,fiction
3049,100,4,spirituality
6593,100,4,science
4475,100,4,philosophy
478,100,3,history
162,100,4,classics
4640,100,4,fiction
1113,100,4,spirituality
180,100,4,religion
4047,112,5,fantasy
9768,112,5,paranormal
570,112,4,ebooks
398,112,4,contemporary
372,112,5,memoir
516,112,5,fiction
6242,112,5,contemporary
9542,112,5,history
5294,112,4,classics
9533,112,5,fiction
795,112,5,classics
3476,112,4,fiction
2284,112,5,fiction
4663,113,3,religion
7647,113,5,suspense
2027,103,5,ebooks
45,103,5,contemporary
520,103,4,fantasy
3497,113,5,fantasy
1863,113,5,fiction
2608,113,5,ebooks
1480,113,5,fantasy
2959,113,5,fiction
8332,113,4,fiction
4194,113,5,ebooks
6374,113,4,fiction
8085,113,4,fantasy
7505,113,4,ebooks
7981,113,4,crime
3244,113,5,fantasy
2783,113,3,paranormal
3177,113,4,fiction
3648,113,5,romance
2623,113,5,fantasy
1857,113,5,paranormal
5805,113,4,fiction
6368,113,4,ebooks
7895,113,4,fiction
4712,113,4,ebooks
3663,113,5,romance
9533,113,5,fiction
9542,113,5,history
6242,113,5,contemporary
5294,113,5,classics
323,113,2,classics
3708,113,2,fiction
354,113,4,contemporary
5629,113,4,fiction
2508,113,4,ebooks
763,113,5,fiction
6934,113,5,romance
1642,113,5,classics
6389,113,4,history
2809,113,4,fiction
3028,113,4,contemporary
3837,113,4,fantasy
2561,113,5,fiction
6675,113,3,fiction
572,113,3,science
1845,113,4,fiction
119,113,5,contemporary
2341,113,3,fiction
2303,113,3,fiction
2550,113,3,romance
2549,113,3,romance
2090,113,3,paranormal
2224,113,3,science
3510,113,3,romance
1086,113,2,suspense
1553,113,3,ebooks
3166,113,4,fiction
2911,113,4,romance
5295,113,4,paranormal
3608,113,2,horror
4656,113,4,mystery
5092,113,4,romance
3874,113,3,ebooks
3832,113,2,fiction
2605,113,3,contemporary
8398,113,3,ebooks
42,113,5,history
3580,113,5,classics
356,113,4,fiction
54,113,4,fiction
9308,113,5,fiction
3063,113,5,fantasy
3826,113,5,mystery
5463,113,5,fiction
4650,113,5,fiction
4534,113,5,fiction
8038,113,4,classics
180,113,5,religion
1503,113,5,religion
2274,113,5,fiction
2025,113,4,romance
659,108,4,memoir
2406,113,2,romance
496,113,2,classics
2047,113,2,fantasy
690,108,4,science
43,113,5,ebooks
372,108,3,memoir
101,108,4,biography
424,113,5,ebooks
1843,108,2,fiction
3780,113,4,ebooks
137,113,4,ebooks
463,113,3,fantasy
712,113,2,romance
554,113,3,paranormal
94,108,4,classics
39,113,5,romance
110,113,4,fantasy
135,113,3,contemporary
165,113,3,fantasy
282,113,5,mystery
4440,113,4,ebooks
2262,113,4,romance
4044,113,4,mystery
6838,113,2,romance
6079,113,3,history
76,113,5,history
171,113,4,fiction
1779,113,5,horror
219,113,4,religion
620,113,3,classics
57,108,5,fiction
122,108,3,romance
1299,108,3,classics
1503,108,5,religion
43,59,3,ebooks
2274,108,4,fiction
3027,108,4,fantasy
45,108,4,contemporary
26,18,2,history
5,18,4,romance
8,114,5,fiction
718,114,5,ebooks
1432,114,5,nonfiction
94,114,5,classics
8,115,5,fiction
5,115,5,romance
13,115,4,ebooks
101,115,4,biography
55,115,3,fantasy
32,115,3,classics
58,115,4,fiction
92,115,2,fiction
493,115,4,philosophy
6575,115,5,science
3582,115,3,memoir
515,115,5,mystery
94,115,5,classics
1239,115,4,romance
8295,115,3,fiction
2049,115,4,fiction
1590,115,2,contemporary
2976,115,4,fiction
1825,115,4,classics
4042,115,3,classics
5491,115,3,fiction
728,115,4,classics
4981,115,5,history
121,18,4,fiction
121,38,3,fiction
94,29,5,classics
1239,29,4,romance
2419,29,4,religion
5699,29,4,contemporary
5327,100,4,ebooks
4885,22,5,thriller
4602,100,4,fiction
891,22,3,thriller
3644,22,4,science
951,22,3,contemporary
1318,22,4,poetry
6160,117,5,history
178,117,5,fiction
5114,117,5,contemporary
94,117,3,classics
18,117,5,fiction
27,117,5,paranormal
2,117,5,fiction
24,117,5,paranormal
489,117,5,fiction
1357,117,5,ebooks
249,54,5,contemporary
94,54,4,classics
8080,54,4,fiction
2546,54,3,romance
11,18,3,history
2934,100,2,fiction
7806,117,5,biography
80,117,5,ebooks
592,117,4,religion
478,117,3,history
6921,86,5,contemporary
2975,86,5,fiction
3913,86,5,contemporary
2926,86,4,contemporary
8456,86,2,contemporary
5792,86,2,ebooks
177,86,3,mystery
1113,86,5,spirituality
8946,86,5,poetry
150,90,4,fiction
113,90,3,fiction
372,90,4,memoir
14,114,5,fantasy
2034,18,3,contemporary
8585,18,4,fantasy
7292,18,3,history
3597,18,3,history
4672,116,5,fiction
284,116,5,biography
129,116,4,psychology
8805,116,4,classics
1318,116,5,poetry
1444,116,5,ebooks
1960,116,5,memoir
2344,116,4,travel
4421,116,5,crime
1571,116,4,psychology
4197,116,4,travel
413,116,3,classics
103,116,4,romance
337,116,5,science
4606,116,2,nonfiction
1074,116,4,fantasy
951,116,5,contemporary
1124,116,5,paranormal
1969,116,4,science
2259,116,5,religion
424,116,5,ebooks
476,116,4,fiction
255,116,1,fiction
173,116,4,fiction
1299,116,5,classics
2025,116,4,romance
5,123,4,romance
26,123,5,history
4,123,3,mystery
58,123,3,fiction
32,123,4,classics
64,123,5,fiction
111,123,3,mystery
100,123,2,religion
45,123,4,contemporary
709,86,4,contemporary
483,86,4,religion
55,86,4,fantasy
11,86,5,history
14,86,5,fantasy
934,86,5,contemporary
8882,86,4,fiction
614,86,4,crime
6160,86,4,history
2024,86,5,psychology
1624,86,3,philosophy
7651,86,4,fiction
178,86,5,fiction
5730,86,5,classics
5244,86,2,classics
2027,86,3,ebooks
8079,86,5,science
4602,86,2,fiction
213,86,4,ebooks
5,86,4,romance
7540,116,5,classics
688,116,5,fiction
663,116,4,philosophy
9790,116,5,psychology
1283,116,4,nonfiction
8,124,4,fiction
4,124,5,mystery
26,124,3,history
2,124,2,fiction
24,124,2,paranormal
13,124,4,ebooks
14,124,3,fantasy
21,124,2,mystery
27,124,2,paranormal
18,124,3,fiction
10,124,5,history
55,124,4,fantasy
115,124,3,fiction
5374,124,4,classics
297,124,4,fantasy
2210,124,4,philosophy
233,124,3,fantasy
150,124,3,fiction
501,124,3,crime
4769,124,5,contemporary
35,124,5,contemporary
28,124,3,contemporary
113,124,4,fiction
599,124,4,fantasy
751,124,5,science
1014,124,5,fantasy
1368,124,4,ebooks
1768,124,3,fiction
2554,124,5,ebooks
2677,124,4,fiction
2944,124,3,fantasy
3000,124,3,fantasy
6144,124,3,fantasy
2043,124,3,ebooks
2271,124,3,mystery
184,124,5,fantasy
373,124,4,fiction
335,124,4,fantasy
416,124,4,fantasy
158,124,4,classics
1258,124,5,ebooks
2741,124,4,classics
6078,124,4,thriller
1410,124,4,ebooks
1206,124,5,classics
629,124,5,mystery
708,124,3,spirituality
9579,116,4,contemporary
94,125,4,classics
8,125,5,fiction
58,125,4,fiction
26,125,4,history
2,125,4,fiction
24,125,5,paranormal
21,125,4,mystery
27,125,4,paranormal
11,125,5,history
55,125,4,fantasy
33,125,5,fiction
32,125,3,classics
662,125,5,classics
378,125,4,classics
5794,125,5,nonfiction
38,125,5,fantasy
100,125,4,religion
122,125,3,romance
3002,125,3,ebooks
1025,125,4,memoir
131,125,5,history
972,125,3,fiction
9111,125,4,history
354,125,5,contemporary
763,125,4,fiction
4275,125,5,classics
45,125,4,contemporary
306,125,4,psychology
179,125,4,history
2252,125,3,nonfiction
3311,125,4,romance
1714,125,4,fiction
118,125,4,contemporary
80,125,5,ebooks
131,63,3,history
5730,63,3,classics
125,63,4,ebooks
523,89,5,memoir
1099,89,3,spirituality
7806,86,4,biography
2716,86,2,poetry
2023,86,3,ebooks
6772,86,5,spirituality
635,86,3,classics
560,86,3,romance
272,86,4,fiction
3379,86,2,romance
109,86,3,fiction
154,86,4,history
1914,86,4,crime
276,86,5,ebooks
2380,86,3,fiction
7039,86,4,fantasy
200,86,4,thriller
148,86,3,fiction
6195,86,3,classics
101,126,5,biography
11,126,3,history
55,126,4,fantasy
58,126,4,fiction
65,126,5,fantasy
474,126,4,spirituality
2798,126,5,biography
550,126,4,ebooks
1349,126,2,contemporary
2615,126,4,cookbooks
217,126,4,suspense
2738,126,3,romance
92,126,4,fiction
5495,126,3,history
1238,126,5,fiction
495,126,5,biography
3092,126,4,psychology
6895,126,3,contemporary
374,126,4,nonfiction
2321,126,3,fiction
1333,126,4,memoir
1102,126,4,contemporary
238,126,4,contemporary
6375,126,5,ebooks
4620,126,4,fiction
4018,126,4,history
1224,126,4,philosophy
189,126,5,classics
9,126,1,contemporary
211,126,2,science
45,126,4,contemporary
1280,126,4,ebooks
126,126,4,classics
48,126,3,fiction
401,126,3,fiction
70,126,5,science
2897,126,3,history
760,126,3,ebooks
127,126,2,psychology
969,126,2,history
590,126,5,classics
9946,126,5,memoir
264,126,4,history
688,126,4,fiction
516,126,3,fiction
113,126,5,fiction
60,126,3,crime
372,126,4,memoir
186,128,5,history
5037,128,4,travel
94,124,3,classics
323,124,5,classics
7327,124,4,fiction
40,128,3,contemporary
3561,128,2,memoir
7266,124,3,nonfiction
606,124,4,fantasy
32,124,3,classics
456,124,4,fiction
3916,124,3,classics
3048,124,3,classics
956,124,5,history
426,129,5,contemporary
162,114,3,classics
560,124,4,romance
8857,124,4,classics
2620,124,2,fiction
7103,124,2,travel
211,115,2,science
265,125,5,memoir
43,125,4,ebooks
321,125,5,fiction
162,125,3,classics
7810,86,4,contemporary
7022,86,4,romance
4531,86,5,classics
5374,86,4,classics
264,125,4,history
1255,125,5,classics
219,125,5,religion
194,125,3,philosophy
138,125,3,romance
154,125,5,history
2540,125,5,contemporary
29,89,3,classics
353,89,4,romance
29,124,4,classics
129,126,4,psychology
173,126,4,fiction
289,126,4,fantasy
4096,126,4,mystery
84,126,4,mystery
180,124,3,religion
127,125,3,psychology
398,125,4,contemporary
57,125,3,fiction
8,135,3,fiction
26,135,4,history
2,135,2,fiction
13,135,3,ebooks
14,135,3,fantasy
55,135,2,fantasy
32,135,3,classics
39,135,5,romance
165,135,1,fantasy
110,135,4,fantasy
135,135,5,contemporary
408,135,4,nonfiction
1888,125,5,memoir
160,125,3,classics
301,125,2,fiction
3844,125,5,travel
6524,115,5,christian
498,63,4,romance
4485,63,3,ebooks
22,122,1,paranormal
5792,122,2,ebooks
7022,122,3,romance
4531,122,3,classics
606,94,5,fantasy
2475,32,4,classics
4,24,4,mystery
15,24,4,memoir
372,24,4,memoir
28,135,2,contemporary
301,115,4,fiction
138,115,3,romance
154,115,4,history
127,115,3,psychology
9006,115,4,biography
113,137,5,fiction
94,137,5,classics
542,137,3,classics
602,137,3,religion
347,137,5,ebooks
332,137,5,fiction
292,137,5,classics
641,137,4,religion
37,137,5,fiction
70,137,5,science
492,137,4,mystery
760,137,4,ebooks
1646,137,5,science
1213,137,4,fantasy
838,137,5,fantasy
2564,137,4,fiction
2312,137,4,ebooks
8878,137,3,fiction
1239,137,5,romance
730,137,2,fiction
95,137,3,ebooks
55,137,4,fantasy
1580,137,3,ebooks
715,137,4,fiction
43,137,3,ebooks
448,137,4,christian
7254,137,5,classics
5207,137,5,fantasy
1788,137,5,art
4483,137,5,art
6590,137,5,philosophy
6920,137,5,comics
6361,137,5,nonfiction
1010,137,5,fiction
8,137,3,fiction
14,137,5,fantasy
28,137,3,contemporary
101,136,4,biography
5,136,4,romance
8,136,4,fiction
1544,136,5,classics
503,137,3,science
2536,137,3,mystery
6364,137,5,history
271,137,5,science
60,137,4,crime
245,137,5,contemporary
71,137,5,paranormal
29,137,4,classics
2,137,2,fiction
160,137,3,classics
154,137,2,history
97,137,3,fiction
125,137,4,ebooks
1178,137,3,classics
714,137,4,poetry
90,137,3,contemporary
36,137,4,fantasy
335,137,3,fantasy
416,137,2,fantasy
18,137,4,fiction
103,137,4,romance
9,137,4,contemporary
413,137,5,classics
26,137,3,history
145,137,3,romance
653,86,4,fantasy
323,86,4,classics
485,86,5,mystery
8,86,4,fiction
65,86,4,fantasy
1041,86,5,classics
1996,86,3,ebooks
3754,86,3,fantasy
219,86,3,religion
116,86,3,ebooks
590,86,3,classics
32,137,5,classics
635,137,4,classics
1121,136,5,contemporary
371,135,3,ebooks
1179,135,5,ebooks
5381,135,2,science
633,135,5,ebooks
693,135,4,horror
660,135,4,thriller
487,135,2,fantasy
84,135,5,mystery
3797,135,2,ebooks
593,135,2,classics
70,135,5,science
92,135,5,fiction
1431,135,4,fantasy
341,135,2,fantasy
4361,135,4,fiction
1223,135,4,classics
1862,135,4,ebooks
2640,135,4,ebooks
2977,135,5,fiction
2491,135,1,ebooks
323,94,5,classics
489,94,2,fiction
148,94,3,fiction
26,94,4,history
8,94,5,fiction
35,94,3,contemporary
5327,94,4,ebooks
80,94,5,ebooks
375,94,2,classics
2286,94,4,fiction
103,94,3,romance
180,135,3,religion
770,135,3,ebooks
29,135,4,classics
3948,135,2,fiction
125,135,3,ebooks
154,135,5,history
297,135,4,fantasy
1384,135,4,nonfiction
729,135,3,science
94,116,5,classics
2115,116,4,biography
3560,22,3,contemporary
167,22,4,classics
119,22,4,contemporary
429,22,5,fantasy
8035,22,3,paranormal
982,22,4,ebooks
1862,22,4,ebooks
7,135,3,fiction
239,135,5,thriller
1727,100,2,classics
1755,100,1,crime
2323,100,1,fiction
786,66,3,art
85,66,3,fantasy
278,66,3,fiction
2716,66,5,poetry
18,66,2,fiction
9,66,2,contemporary
272,66,3,fiction
606,66,5,fantasy
1206,66,2,classics
635,66,5,classics
2163,66,5,science
7683,66,5,nonfiction
4475,66,3,philosophy
131,115,5,history
4,115,3,mystery
5648,115,3,history
28,115,3,contemporary
353,115,3,romance
5244,141,3,classics
7462,141,4,crime
9905,141,3,classics
820,141,3,ebooks
6364,141,2,history
387,115,4,religion
325,115,3,classics
2963,115,4,spirituality
162,115,5,classics
4503,115,3,fiction
129,124,5,psychology
63,124,2,ebooks
15,124,3,memoir
387,124,3,religion
2190,124,4,fiction
230,124,3,classics
2732,124,4,fantasy
213,124,4,ebooks
54,124,5,fiction
160,124,4,classics
249,136,3,contemporary
58,136,5,fiction
4,136,3,mystery
32,136,4,classics
7008,56,4,ebooks
117,115,4,science
1530,115,4,religion
3739,115,3,christian
714,115,5,poetry
1465,115,3,spirituality
715,115,3,fiction
4974,38,5,fiction
2052,137,3,poetry
2123,137,2,fantasy
373,137,3,fiction
184,137,5,fantasy
7266,137,4,nonfiction
2741,137,3,classics
9402,137,4,ebooks
6359,137,3,classics
2184,137,2,suspense
266,137,3,mystery
242,137,4,thriller
1037,137,4,contemporary
1301,137,3,contemporary
343,137,4,suspense
281,137,2,thriller
1388,137,3,ebooks
833,137,2,contemporary
1057,137,3,fiction
1733,137,3,fiction
963,137,5,thriller
715,125,3,fiction
117,125,4,science
410,125,3,religion
2963,125,3,spirituality
387,125,4,religion
28,125,4,contemporary
1312,125,4,classics
6242,125,4,contemporary
448,125,3,christian
3331,125,5,religion
18,125,5,fiction
23,125,4,contemporary
1383,29,5,fiction
2597,29,3,classics
4,4,4,mystery
398,4,3,contemporary
117,4,4,science
661,4,4,fiction
85,4,5,fantasy
715,4,4,fiction
1258,4,4,ebooks
10,4,5,history
335,4,4,fantasy
1544,142,5,classics
5700,142,5,contemporary
3560,142,5,contemporary
520,142,5,fantasy
430,142,5,fiction
380,142,4,romance
1500,142,5,thriller
1703,142,3,fiction
682,142,5,ebooks
121,142,5,fiction
916,142,4,history
3417,142,5,fiction
4788,142,4,comics
2027,142,5,ebooks
3911,136,4,contemporary
6180,136,5,ebooks
354,136,3,contemporary
8818,136,5,poetry
14,136,3,fantasy
483,136,3,religion
653,136,5,fantasy
287,136,1,romance
405,136,4,ebooks
130,136,4,classics
18,143,3,fiction
516,143,3,fiction
38,143,5,fantasy
92,143,4,fiction
23,143,4,contemporary
94,143,3,classics
45,143,3,contemporary
35,143,4,contemporary
55,143,4,fantasy
10,143,5,history
11,143,5,history
27,143,4,paranormal
21,143,4,mystery
24,143,5,paranormal
2,143,5,fiction
26,143,4,history
8,143,2,fiction
4983,136,4,religion
1411,115,4,classics
3210,115,3,history
268,142,5,classics
5237,115,3,contemporary
118,115,3,contemporary
410,115,3,religion
10,115,4,history
1365,115,5,classics
125,115,4,ebooks
523,136,4,memoir
323,142,5,classics
2079,142,4,contemporary
7579,142,3,fiction
6156,142,4,philosophy
3504,142,4,ebooks
1005,142,4,religion
941,142,4,contemporary
6889,142,5,romance
2440,142,5,fantasy
6364,142,4,history
820,142,5,ebooks
353,137,5,romance
94,142,5,classics
45,142,3,contemporary
249,142,5,contemporary
24,137,4,paranormal
587,142,4,history
21,137,4,mystery
27,137,4,paranormal
23,137,3,contemporary
177,142,5,mystery
301,142,2,fiction
9921,142,5,art
1250,142,5,biography
284,142,4,biography
867,142,4,contemporary
358,137,3,classics
3551,142,4,crime
658,142,5,classics
65,142,5,fantasy
113,142,5,fiction
2339,136,4,classics
6382,136,3,fiction
1642,136,4,classics
2284,128,3,fiction
4755,128,5,ebooks
4,125,4,mystery
29,115,4,classics
50,115,3,nonfiction
8878,122,3,fiction
4068,63,3,classics
430,128,5,fiction
2897,128,5,history
5035,128,4,suspense
7277,70,3,contemporary
4942,136,5,contemporary
948,136,3,classics
701,142,4,romance
115,136,4,fiction
943,142,4,nonfiction
372,142,3,memoir
101,142,4,biography
344,142,4,memoir
495,142,4,biography
550,142,5,ebooks
1133,142,4,romance
325,142,4,classics
476,142,4,fiction
115,142,5,fiction
1312,142,5,classics
8,142,5,fiction
5,142,5,romance
4,142,5,mystery
13,142,5,ebooks
10,142,3,history
55,142,5,fantasy
33,142,3,fiction
483,142,5,religion
92,142,4,fiction
620,142,4,classics
426,149,3,contemporary
576,149,5,fantasy
198,149,5,fiction
1312,149,2,classics
283,149,5,paranormal
2770,149,3,nonfiction
405,149,5,ebooks
1704,149,4,science
65,149,5,fantasy
3600,149,4,contemporary
2172,149,4,classics
9972,149,3,ebooks
2552,149,4,contemporary
1676,149,4,fiction
5330,149,4,philosophy
3202,149,4,classics
5145,149,5,ebooks
8103,149,4,ebooks
8154,149,5,fiction
7886,149,3,fantasy
6891,149,4,fiction
6407,149,4,fantasy
2239,149,4,fiction
2947,149,4,classics
4215,149,5,ebooks
4891,149,5,science
4941,149,5,fantasy
789,149,5,classics
432,149,5,classics
70,149,5,science
492,149,3,mystery
398,149,5,contemporary
662,149,3,classics
33,149,4,fiction
26,149,3,history
297,149,4,fantasy
1074,149,3,fantasy
3133,149,3,contemporary
4517,149,5,fiction
9790,149,5,psychology
1283,149,4,nonfiction
2747,149,5,religion
13,149,5,ebooks
14,149,5,fantasy
11,149,1,history
8,149,5,fiction
5,149,3,romance
4,149,5,mystery
10,149,2,history
58,149,4,fiction
32,149,5,classics
35,149,5,contemporary
45,149,3,contemporary
80,149,4,ebooks
28,149,5,contemporary
233,149,5,fantasy
287,149,3,romance
150,149,5,fiction
9,149,4,contemporary
113,149,5,fiction
94,149,5,classics
439,78,3,history
7398,78,3,classics
838,149,2,fantasy
4578,149,3,fantasy
4460,149,4,fiction
5536,149,4,ebooks
1431,149,4,fantasy
8484,149,4,fantasy
1809,149,4,ebooks
1380,149,4,classics
322,149,4,fiction
3055,149,4,philosophy
3521,149,3,thriller
766,149,4,contemporary
1895,149,4,paranormal
167,149,3,classics
2937,149,5,contemporary
5101,149,5,fiction
8471,136,5,mystery
217,149,4,suspense
316,149,5,fiction
606,63,3,fantasy
1847,63,3,psychology
8152,63,3,biography
35,63,3,contemporary
2521,63,3,travel
4531,63,4,classics
887,136,5,fiction
8882,63,4,fiction
213,63,4,ebooks
614,63,4,crime
2053,136,5,classics
456,136,5,fiction
1186,136,4,romance
6932,136,5,memoir
3808,136,5,horror
181,136,4,crime
715,136,5,fiction
119,151,3,contemporary
883,151,2,ebooks
572,151,5,science
2561,151,4,fiction
335,151,4,fantasy
6829,151,4,memoir
410,151,5,religion
454,115,1,classics
793,115,3,art
29,125,4,classics
48,125,4,fiction
125,125,4,ebooks
1144,143,5,science
1928,143,5,fiction
426,143,2,contemporary
100,143,3,religion
301,143,3,fiction
325,143,5,classics
653,117,1,fantasy
4862,117,4,fiction
699,117,1,ebooks
125,117,5,ebooks
8336,117,5,fiction
1113,117,3,spirituality
8946,117,5,poetry
3913,63,4,contemporary
43,63,3,ebooks
95,89,4,ebooks
33,89,3,fiction
6361,89,5,nonfiction
35,114,3,contemporary
476,143,4,fiction
457,143,4,fantasy
57,143,3,fiction
1547,143,2,spirituality
258,143,4,fantasy
127,142,4,psychology
3657,142,5,fiction
162,142,5,classics
1205,142,5,contemporary
58,142,4,fiction
9647,142,4,fiction
1088,114,3,ebooks
2197,114,4,fiction
559,114,3,classics
2600,114,3,romance
550,156,4,ebooks
653,156,5,fantasy
92,156,4,fiction
127,156,5,psychology
211,156,4,science
4699,156,4,science
9794,156,4,contemporary
3889,156,5,fiction
119,156,4,contemporary
572,156,5,science
883,156,4,ebooks
11,156,4,history
4510,156,3,fiction
516,156,4,fiction
570,156,3,ebooks
2781,8,4,biography
1364,8,4,ebooks
3643,130,5,contemporary
495,130,5,biography
238,130,5,contemporary
1856,130,5,contemporary
1102,130,5,contemporary
8,130,4,fiction
78,130,2,contemporary
1025,130,4,memoir
1365,130,4,classics
27,158,5,paranormal
23,158,5,contemporary
476,158,5,fiction
8,158,3,fiction
26,158,3,history
13,158,4,ebooks
4,158,4,mystery
14,158,4,fantasy
18,158,5,fiction
10,158,3,history
65,158,3,fantasy
58,158,3,fiction
32,158,4,classics
599,158,5,fantasy
751,158,5,science
1727,158,5,classics
1014,158,5,fantasy
1042,158,4,paranormal
5072,158,5,mystery
54,158,5,fiction
337,158,5,science
1332,158,5,ebooks
367,158,5,suspense
4124,158,5,thriller
3065,158,3,paranormal
6833,158,3,fantasy
7047,158,4,suspense
1709,158,5,suspense
6073,158,4,fantasy
5775,158,4,thriller
3921,158,4,mystery
5945,158,4,fantasy
2009,158,5,fiction
609,158,5,fiction
612,158,4,horror
953,158,4,mystery
232,158,4,thriller
936,158,4,horror
806,158,4,thriller
176,158,3,fantasy
168,158,3,paranormal
1053,158,4,science
243,158,5,mystery
349,158,3,mystery
1261,158,4,classics
72,158,5,contemporary
1498,158,3,horror
305,158,5,paranormal
703,158,4,contemporary
237,158,4,classics
944,158,4,horror
488,158,5,thriller
818,158,2,thriller
556,158,3,fiction
2352,158,3,suspense
578,158,4,horror
1987,158,5,fantasy
1139,158,4,contemporary
739,158,5,suspense
725,158,3,suspense
915,158,5,fiction
705,158,4,thriller
2155,158,4,mystery
553,158,5,ebooks
1075,158,5,mystery
1248,158,3,suspense
5903,158,3,contemporary
865,158,2,mystery
1208,158,3,horror
205,158,4,contemporary
696,158,5,romance
898,158,4,fiction
1533,158,4,fantasy
6665,158,2,romance
2347,158,4,suspense
3340,158,4,thriller
7260,158,3,romance
1993,158,4,fiction
4251,158,3,fiction
1217,158,3,ebooks
1633,158,3,romance
2604,158,4,romance
3477,158,4,fiction
8539,158,4,history
5290,158,4,suspense
4271,158,5,fantasy
229,158,5,ebooks
358,158,2,classics
391,158,3,classics
3047,158,2,poetry
364,158,4,fantasy
976,158,5,classics
3274,158,2,poetry
251,158,3,fantasy
798,158,2,poetry
2512,158,2,fantasy
