goodreads_book_id,tag_id,count,tag_name
9578677,11743,75,fiction
9591398,11743,602,fiction
9635657,11743,14,fiction
9659607,11743,142,fiction
9677870,11743,31,fiction
9736930,11743,1849,fiction
9897164,11743,45,fiction
9902804,11743,6,fiction
9918083,11743,203,fiction
9975679,11743,105,fiction
10008056,11743,32,fiction
10032672,11743,176,fiction
10054335,11743,1328,fiction
10079321,11743,881,fiction
10140661,11743,127,fiction
10345937,11743,128,fiction
10364994,11743,344,fiction
10378106,11743,45,fiction
10399742,11743,34,fiction
10402992,11743,71,fiction
10450750,11743,35,fiction
10552338,11743,962,fiction
10594929,11743,322,fiction
10746542,11743,2568,fiction
10757806,11743,142,fiction
10762697,11743,28,fiction
10778410,11743,45,fiction
10790276,11743,63,fiction
10790516,11743,70,fiction
10798418,11743,377,fiction
10801027,11743,21,fiction
10813480,11743,35,fiction
10836728,11743,531,fiction
10836810,11743,90,fiction
10846336,11743,738,fiction
10869746,11743,191,fiction
10872085,11743,357,fiction
10950924,11743,743,fiction
10954979,11743,13,fiction
10964693,11743,2082,fiction
10996342,11743,1821,fiction
11096647,11743,188,fiction
11099729,11743,34,fiction
11112619,11743,136,fiction
11166889,11743,134,fiction
11178225,11743,301,fiction
11192642,11743,315,fiction
11201007,11743,44,fiction
11235783,11743,44,fiction
11239856,11743,31,fiction
11331421,11743,568,fiction
11343348,11743,99,fiction
11366397,11743,151,fiction
11367726,11743,1315,fiction
11410104,11743,10,fiction
11469379,11743,232,fiction
11512688,11743,46,fiction
11594337,11743,539,fiction
11607446,11743,204,fiction
11699349,11743,61,fiction
11720382,11743,104,fiction
11808919,11743,37,fiction
11857408,11743,92,fiction
11861815,11743,163,fiction
11913681,11743,12,fiction
11966216,11743,116,fiction
11995136,11743,6,fiction
12033455,11743,46,fiction
12107927,11743,35,fiction
12283261,11743,266,fiction
12291438,11743,204,fiction
12331767,11743,445,fiction
12351649,11743,53,fiction
12383252,11743,92,fiction
12401556,11743,1437,fiction
12408149,11743,422,fiction
12444297,11743,69,fiction
12482658,11743,345,fiction
12551077,11743,41,fiction
12558285,11743,175,fiction
12677913,11743,45,fiction
12743472,11743,103,fiction
12753231,11743,108,fiction
12792658,11743,112,fiction
12813860,11743,32,fiction
12849385,11743,45,fiction
12866426,11743,46,fiction
12891107,11743,144,fiction
12908877,11743,45,fiction
12926804,11743,78,fiction
12954620,11743,158,fiction
12958487,11743,36,fiction
12982393,11743,381,fiction
13035050,11743,100,fiction
13065142,11743,38,fiction
13093001,11743,93,fiction
13097901,11743,60,fiction
13109291,11743,116,fiction
13125947,11743,62,fiction
13151129,11743,138,fiction
13151283,11743,3,fiction
13154150,11743,92,fiction
13154952,11743,497,fiction
13227454,11743,101,fiction
13262061,11743,199,fiction
13282015,11743,42,fiction
13320466,11743,613,fiction
13330603,11743,403,fiction
13333093,11743,112,fiction
13353667,11743,293,fiction
13360101,11743,53,fiction
13417946,11743,18,fiction
13436373,11743,161,fiction
13477676,11743,383,fiction
13481275,11743,589,fiction
13489518,11743,13,fiction
13489919,11743,140,fiction
13496084,11743,128,fiction
13502963,11743,15,fiction
13507212,11743,1166,fiction
13508607,11743,1175,fiction
13540215,11743,721,fiction
13547381,11743,373,fiction
13569581,11743,196,fiction
13597723,11743,96,fiction
13597728,11743,183,fiction
13603717,11743,117,fiction
13616278,11743,60,fiction
13623777,11743,91,fiction
13628812,11743,252,fiction
13639050,11743,73,fiction
13644055,11743,10,fiction
14165516,11743,28,fiction
14889780,11743,173,fiction
14897790,11743,491,fiction
15505346,11743,105,fiction
15704001,11743,59,fiction
15705011,11743,382,fiction
15717943,11743,302,fiction
15724396,11743,331,fiction
15728721,11743,90,fiction
15731779,11743,16,fiction
15761241,11743,10,fiction
15762186,11743,333,fiction
15767586,11743,40,fiction
15793074,11743,309,fiction
15803757,11743,80,fiction
15806231,11743,119,fiction
15811568,11743,309,fiction
15814872,11743,8,fiction
15828714,11743,9,fiction
15832932,11743,49,fiction
15835685,11743,25,fiction
15842441,11743,49,fiction
15851746,11743,7,fiction
15902792,11743,3,fiction
15944406,11743,184,fiction
15985348,11743,486,fiction
15985392,11743,149,fiction
15990969,11743,114,fiction
16000044,11743,55,fiction
16034964,11743,145,fiction
16044981,11743,251,fiction
16045078,11743,113,fiction
16047244,11743,13,fiction
16055475,11743,19,fiction
16056862,11743,43,fiction
16066586,11743,53,fiction
16070903,11743,96,fiction
16071745,11743,708,fiction
16074748,11743,9,fiction
16074758,11743,89,fiction
16077150,11743,238,fiction
16084702,11743,6,fiction
16085517,11743,543,fiction
16093188,11743,18,fiction
16096824,11743,588,fiction
16096873,11743,43,fiction
16101018,11743,167,fiction
16101126,11743,145,fiction
16109563,11743,34,fiction
16115612,11743,57,fiction
16117506,11743,59,fiction
16119079,11743,22,fiction
16122163,11743,16,fiction
16127237,11743,93,fiction
16130307,11743,246,fiction
16134551,11743,27,fiction
16150830,11743,110,fiction
16163690,11743,50,fiction
16169737,11743,270,fiction
16248139,11743,154,fiction
16278318,11743,753,fiction
16718083,11743,41,fiction
17159011,11743,185,fiction
17237214,11743,252,fiction
17262100,11743,1456,fiction
17285330,11743,125,fiction
17306293,11743,500,fiction
17314430,11743,119,fiction
17333279,11743,83,fiction
17347389,11743,498,fiction
17383994,11743,77,fiction
17443673,11743,47,fiction
17455585,11743,48,fiction
17455815,11743,28,fiction
17465470,11743,73,fiction
17524166,11743,38,fiction
17558817,11743,35,fiction
17560674,11743,31,fiction
17608111,11743,75,fiction
17667452,11743,219,fiction
17673307,11743,90,fiction
17797381,11743,160,fiction
17800786,11743,10,fiction
17828418,11743,33,fiction
17876897,11743,64,fiction
17920175,11743,216,fiction
17934385,11743,52,fiction
17936925,11743,49,fiction
17948485,11743,28,fiction
17977710,11743,28,fiction
17978144,11743,98,fiction
18006496,11743,321,fiction
18007533,11743,555,fiction
18054175,11743,399,fiction
18079683,11743,196,fiction
18107951,11743,215,fiction
18138189,11743,91,fiction
18138755,11743,23,fiction
18143968,11743,72,fiction
18144115,11743,322,fiction
18149927,11743,29,fiction
18191814,11743,21,fiction
18225810,11743,70,fiction
18271235,11743,219,fiction
18323154,11743,6,fiction
18367581,11743,146,fiction
18404285,11743,239,fiction
18453074,11743,432,fiction
18468559,11743,25,fiction
18498569,11743,1096,fiction
18505832,11743,264,fiction
18599754,11743,116,fiction
18635039,11743,146,fiction
18655937,11743,26,fiction
18656006,11743,152,fiction
18667976,11743,57,fiction
18693763,11743,263,fiction
18711993,11743,13,fiction
18712886,11743,557,fiction
18752959,11743,63,fiction
18781540,11743,12,fiction
18870159,11743,10,fiction
19030845,11743,17,fiction
19286669,11743,179,fiction
19288321,11743,174,fiction
19346451,11743,98,fiction
20170404,11743,3783,fiction
20174424,11743,250,fiction
20317106,11743,17,fiction
20318201,11743,12,fiction
20560137,11743,509,fiction
20575425,11743,674,fiction
20578940,11743,133,fiction
20603820,11743,35,fiction
20613470,11743,371,fiction
20706317,11743,782,fiction
20706320,11743,32,fiction
20727654,11743,406,fiction
20758175,11743,427,fiction
20819685,11743,1675,fiction
20820994,11743,825,fiction
20821299,11743,61,fiction
20829994,11743,112,fiction
20878809,11743,130,fiction
20893314,11743,722,fiction
20897517,11743,10,fiction
20912424,11743,219,fiction
21064599,11743,176,fiction
21420473,11743,7,fiction
21433251,11743,9,fiction
21456940,11743,6,fiction
21473305,11743,14,fiction
21489683,11743,106,fiction
21535019,11743,75,fiction
21535271,11743,568,fiction
22027459,11743,75,fiction
22055280,11743,50,fiction
22296542,11743,38,fiction
22450859,11743,707,fiction
22471294,11743,27,fiction
22522202,11743,41,fiction
22540125,11743,17,fiction
22544764,11743,992,fiction
22551743,11743,332,fiction
22571552,11743,10,fiction
22571696,11743,96,fiction
22674493,11743,23,fiction
22816087,11743,952,fiction
22822858,11743,1908,fiction
22843341,11743,33,fiction
22874559,11743,61,fiction
22875451,11743,595,fiction
23009402,11743,264,fiction
23014603,11743,113,fiction
23017947,11743,40,fiction
23153154,11743,298,fiction
23168277,11743,996,fiction
23214408,11743,11,fiction
23301545,11743,340,fiction
23341855,11743,28,fiction
23341862,11743,4,fiction
23346377,11743,541,fiction
23395680,11743,379,fiction
23398625,11743,622,fiction
23553419,11743,196,fiction
23602473,11743,486,fiction
23604559,11743,1184,fiction
23714532,11743,22,fiction
23743603,11743,95,fiction
23751850,11743,526,fiction
23754479,11743,693,fiction
23766634,11743,243,fiction
23844390,11743,25,fiction
23846013,11743,108,fiction
24041443,11743,16,fiction
24189224,11743,433,fiction
24228353,11743,266,fiction
24388326,11743,210,fiction
24396884,11743,17,fiction
24488476,11743,73,fiction
24611425,11743,269,fiction
24709327,11743,8,fiction
24728470,11743,13,fiction
24876258,11743,229,fiction
24903919,11743,79,fiction
25067046,11743,141,fiction
25142924,11743,261,fiction
25242224,11743,551,fiction
25387202,11743,165,fiction
25489625,11743,70,fiction
25671827,11743,37,fiction
25781157,11743,1395,fiction
25802884,11743,28,fiction
25809756,11743,133,fiction
25813937,11743,23,fiction
25817528,11743,338,fiction
25828204,11743,14,fiction
25852870,11743,954,fiction
26114516,11743,125,fiction
26224667,11743,25,fiction
26245850,11743,1011,fiction
26252859,11743,77,fiction
26722820,11743,478,fiction
27070127,11743,527,fiction
27276262,11743,512,fiction
27362503,11743,378,fiction
27883214,11743,240,fiction
28187230,11743,926,fiction
28214365,11743,1295,fiction
28220985,11743,216,fiction
28233082,11743,122,fiction
28390369,11743,753,fiction
28698036,11743,26,fiction
28815371,11743,725,fiction
28959148,11743,158,fiction
29519517,11743,35,fiction
29639736,11743,195,fiction
31140847,11743,22,fiction
8,7457,5,classics
30,7457,44,classics
33,7457,3904,classics
249,7457,226,classics
264,7457,2632,classics
320,7457,5578,classics
357,7457,26,classics
378,7457,1334,classics
428,7457,123,classics
446,7457,4,classics
449,7457,5,classics
760,7457,143,classics
890,7457,19214,classics
1274,7457,13,classics
1295,7457,224,classics
1381,7457,14238,classics
1428,7457,15,classics
1852,7457,5666,classics
1953,7457,16170,classics
2156,7457,14048,classics
2165,7457,10485,classics
2517,7457,45,classics
2623,7457,15539,classics
2696,7457,99,classics
3008,7457,5576,classics
3087,7457,4067,classics
3562,7457,757,classics
3656,7457,11,classics
3758,7457,298,classics
3805,7457,36,classics
3832,7457,10,classics
3836,7457,6219,classics
4271,7457,18,classics
4407,7457,170,classics
4473,7457,812,classics
4600,7457,8,classics
4633,7457,188,classics
4657,7457,3,classics
4796,7457,764,classics
4799,7457,1901,classics
4835,7457,4,classics
4866,7457,21,classics
4985,7457,242,classics
5015,7457,13,classics
5114,7457,351,classics
5148,7457,3018,classics
5160,7457,25,classics
5187,7457,7,classics
5246,7457,3082,classics
5306,7457,708,classics
5338,7457,845,classics
5368,7457,110,classics
5439,7457,49,classics
5509,7457,73,classics
5517,7457,1101,classics
5527,7457,792,classics
5552,7457,3,classics
5693,7457,409,classics
5809,7457,131,classics
5845,7457,110,classics
6192,7457,160,classics
6295,7457,405,classics
6310,7457,333,classics
6328,7457,44,classics
6334,7457,218,classics
6670,7457,64,classics
6690,7457,164,classics
6867,7457,977,classics
6870,7457,13,classics
6900,7457,473,classics
7190,7457,7969,classics
7493,7457,8,classics
7628,7457,525,classics
7784,7457,551,classics
7815,7457,33,classics
8155,7457,6,classics
9454,7457,45,classics
9516,7457,43,classics
9566,7457,37,classics
9601,7457,133,classics
9648,7457,199,classics
9650,7457,240,classics
9717,7457,1880,classics
9777,7457,191,classics
9804,7457,148,classics
9820,7457,180,classics
9822,7457,530,classics
9865,7457,8,classics
10009,7457,225,classics
10031,7457,64,classics
10058,7457,7,classics
10065,7457,18,classics
10115,7457,6,classics
10222,7457,58,classics
10461,7457,46,classics
10592,7457,407,classics
10611,7457,9,classics
10959,7457,23,classics
11334,7457,658,classics
11366,7457,45,classics
11574,7457,31,classics
11686,7457,73,classics
11741,7457,95,classics
11762,7457,368,classics
11831,7457,14,classics
11989,7457,1889,classics
12075,7457,28,classics
12083,7457,366,classics
12448,7457,240,classics
12505,7457,2835,classics
12749,7457,1299,classics
12930,7457,143,classics
12957,7457,5209,classics
13521,7457,16,classics
13642,7457,499,classics
13658,7457,19,classics
13659,7457,18,classics
13661,7457,38,classics
13662,7457,124,classics
14082,7457,79,classics
14480,7457,3,classics
14481,7457,10,classics
14680,7457,347,classics
14940,7457,572,classics
15195,7457,183,classics
15622,7457,1244,classics
15852,7457,83,classics
16076,7457,252,classics
16255,7457,52,classics
16300,7457,124,classics
16372,7457,134,classics
16532,7457,8,classics
16631,7457,1319,classics
16842,7457,207,classics
16900,7457,266,classics
16981,7457,2869,classics
16992,7457,9,classics
17157,7457,5,classics
17174,7457,35,classics
17488,7457,82,classics
17728,7457,530,classics
18116,7457,115,classics
18130,7457,373,classics
18135,7457,20507,classics
18419,7457,11,classics
18512,7457,4963,classics
18545,7457,657,classics
19068,7457,10,classics
19164,7457,705,classics
19314,7457,153,classics
19351,7457,1997,classics
19661,7457,7,classics
20253,7457,5,classics
20563,7457,787,classics
20564,7457,1663,classics
21348,7457,33,classics
21484,7457,13,classics
22328,7457,123,classics
22904,7457,311,classics
22911,7457,262,classics
22995,7457,70,classics
23454,7457,6,classics
24782,7457,100,classics
24784,7457,163,classics
24812,7457,52,classics
24816,7457,13,classics
24937,7457,6,classics
24965,7457,125,classics
25051,7457,104,classics
25053,7457,21,classics
25104,7457,11,classics
25106,7457,14,classics
25698,7457,351,classics
26101,7457,25,classics
26114,7457,68,classics
27712,7457,1133,classics
28351,7457,77,classics
28381,7457,1393,classics
28541,7457,13,classics
29127,7457,104,classics
29291,7457,242,classics
29393,7457,2,classics
29581,7457,285,classics
29925,7457,18,classics
30036,7457,29,classics
30125,7457,24,classics
30636,7457,44,classics
30658,7457,80,classics
30868,7457,91,classics
31072,7457,218,classics
31173,7457,3408,classics
31242,7457,3543,classics
31491,7457,34,classics
32261,7457,6976,classics
32542,7457,53,classics
32929,7457,692,classics
33917,7457,58,classics
34262,7457,20,classics
34268,7457,6034,classics
34310,7457,5,classics
35816,7457,35,classics
37377,7457,3,classics
37380,7457,87,classics
37732,7457,478,classics
37737,7457,13,classics
37739,7457,50,classics
37743,7457,99,classics
38169,7457,347,classics
38462,7457,586,classics
38503,7457,31,classics
38709,7457,541,classics
39980,7457,17,classics
40465,7457,3,classics
41667,7457,281,classics
41804,7457,876,classics
41810,7457,44,classics
41820,7457,28,classics
41977,7457,10,classics
42512,7457,4,classics
42607,7457,2234,classics
42986,7457,47,classics
43255,7457,4,classics
43330,7457,5,classics
43545,7457,1971,classics
44001,7457,7,classics
44184,7457,13,classics
44186,7457,91,classics
44660,7457,5,classics
45181,7457,384,classics
45685,7457,1271,classics
45967,7457,10,classics
45974,7457,288,classics
46201,7457,51,classics
46654,7457,133,classics
47730,7457,70,classics
48132,7457,124,classics
48328,7457,576,classics
48834,7457,5,classics
48862,7457,313,classics
49540,7457,1393,classics
49552,7457,6783,classics
50001,7457,10,classics
50453,7457,7,classics
51070,7457,26,classics
51799,7457,1149,classics
52823,7457,751,classics
52873,7457,22,classics
54492,7457,411,classics
54499,7457,1928,classics
54539,7457,2504,classics
54620,7457,204,classics
56674,7457,74,classics
57605,7457,39,classics
58696,7457,6203,classics
59960,7457,67,classics
60142,7457,29,classics
60937,7457,30,classics
61549,7457,274,classics
61663,7457,9,classics
61794,7457,231,classics
61834,7457,64,classics
62446,7457,2678,classics
62485,7457,3,classics
64794,7457,6,classics
65111,7457,25,classics
65112,7457,25,classics
65633,7457,3,classics
73186,7457,7,classics
73297,7457,3,classics
73968,7457,186,classics
75162,7457,16,classics
76171,7457,908,classics
76237,7457,81,classics
76527,7457,718,classics
76664,7457,7,classics
76679,7457,36,classics
76683,7457,96,classics
77142,7457,123,classics
77262,7457,11,classics
77270,7457,2237,classics
77390,7457,2896,classics
77392,7457,2287,classics
77395,7457,316,classics
77427,7457,16,classics
78950,7457,1808,classics
79121,7457,400,classics
79649,7457,13,classics
79879,7457,4,classics
80674,7457,11,classics
82356,7457,917,classics
84119,7457,2349,classics
84927,7457,54,classics
85679,7457,197,classics
88815,7457,17,classics
89370,7457,6,classics
89731,7457,11,classics
90072,7457,12,classics
91249,7457,45,classics
91253,7457,25,classics
92308,7457,891,classics
92780,7457,822,classics
93263,7457,582,classics
93575,7457,76,classics
95621,7457,4,classics
98573,7457,225,classics
99107,7457,431,classics
101094,7457,19,classics
102324,7457,10,classics
106134,7457,11,classics
106393,7457,7,classics
106648,7457,4,classics
108077,7457,63,classics
110090,7457,11,classics
110737,7457,24,classics
112517,7457,5,classics
114230,7457,678,classics
117251,7457,729,classics
121715,7457,64,classics
122212,7457,4,classics
123170,7457,66,classics
124272,7457,578,classics
125190,7457,247,classics
125507,7457,54,classics
126583,7457,169,classics
126609,7457,868,classics
127515,7457,96,classics
130580,7457,786,classics
132609,7457,13,classics
133906,7457,91,classics
133954,7457,744,classics
134353,7457,3,classics
138959,7457,745,classics
139253,7457,661,classics
139569,7457,24,classics
140225,7457,2376,classics
141935,7457,8,classics
143513,7457,238,classics
149621,7457,4,classics
150037,7457,35,classics
152662,7457,32,classics
153136,7457,2,classics
156427,7457,265,classics
159582,7457,491,classics
160251,7457,127,classics
160629,7457,319,classics
160988,7457,9,classics
161275,7457,4,classics
163363,7457,8,classics
163465,7457,34,classics
164154,7457,330,classics
173673,7457,7,classics
174834,7457,77,classics
174845,7457,40,classics
174879,7457,5,classics
175113,7457,6,classics
179565,7457,467,classics
179780,7457,305,classics
181601,7457,3,classics
181886,7457,4,classics
182496,7457,4,classics
187020,7457,22,classics
189182,7457,50,classics
191113,7457,19,classics
191139,7457,618,classics
192892,7457,38,classics
192893,7457,190,classics
193093,7457,66,classics
196951,7457,4,classics
200572,7457,179,classics
201126,7457,24,classics
209631,7457,50,classics
216363,7457,518,classics
227570,7457,4,classics
228198,7457,3,classics
228630,7457,470,classics
231850,7457,258,classics
232576,7457,252,classics
233637,7457,149,classics
233722,7457,7,classics
234225,7457,2020,classics
237665,7457,12,classics
239388,7457,3,classics
239917,7457,8,classics
248596,7457,1009,classics
257845,7457,354,classics
260791,7457,4,classics
264778,7457,7,classics
265650,7457,93,classics
269795,7457,3,classics
270067,7457,49,classics
270521,7457,3,classics
284996,7457,420,classics
285500,7457,176,classics
296662,7457,11,classics
297249,7457,15,classics
298816,7457,5,classics
299384,7457,16,classics
300226,7457,2,classics
301736,7457,87,classics
310259,7457,188,classics
310272,7457,59,classics
325421,7457,354,classics
327847,7457,41,classics
330760,7457,63,classics
334286,7457,120,classics
336161,7457,15,classics
337113,7457,48,classics
348564,7457,10,classics
351559,7457,52,classics
352383,7457,246,classics
355190,7457,48,classics
364826,7457,131,classics
368916,7457,164,classics
375013,7457,486,classics
386234,7457,10,classics
391729,7457,340,classics
393199,7457,605,classics
394469,7457,45,classics
394683,7457,16,classics
395233,7457,41,classics
402045,7457,321,classics
404562,7457,7,classics
406373,7457,914,classics
407429,7457,47,classics
407999,7457,2,classics
414999,7457,332,classics
417780,7457,17,classics
420404,7457,77,classics
423156,7457,138,classics
433035,7457,92,classics
437885,7457,15,classics
460548,7457,87,classics
472331,7457,415,classics
475339,7457,459,classics
481743,7457,85,classics
490867,7457,10,classics
505304,7457,129,classics
511614,7457,257,classics
519933,7457,8,classics
533675,7457,9,classics
555500,7457,9,classics
563458,7457,3,classics
576570,7457,85,classics
576666,7457,19,classics
579143,7457,24,classics
581552,7457,229,classics
584637,7457,93,classics
586472,7457,37,classics
590552,7457,49,classics
598117,7457,158,classics
615233,7457,4,classics
645023,7457,8,classics
646195,7457,55,classics
682751,7457,12,classics
736131,7457,856,classics
747061,7457,23,classics
752994,7457,387,classics
758153,7457,30,classics
759611,7457,122,classics
760205,7457,10,classics
761575,7457,7,classics
762134,7457,42,classics
762563,7457,7,classics
765193,7457,4,classics
766917,7457,56,classics
767680,7457,108,classics
774001,7457,87,classics
775597,7457,109,classics
776159,7457,68,classics
781110,7457,35,classics
792161,7457,60,classics
803171,7457,5,classics
808853,7457,60,classics
815158,7457,67,classics
821611,7457,419,classics
824204,7457,38,classics
826584,7457,16,classics
827685,7457,176,classics
833549,7457,23,classics
835495,7457,4,classics
837501,7457,130,classics
858037,7457,21,classics
867650,7457,10,classics
895886,7457,151,classics
896622,7457,8,classics
929782,7457,283,classics
934700,7457,17,classics
967494,7457,53,classics
1027760,7457,19,classics
1034605,7457,9,classics
1099097,7457,17,classics
1127996,7457,5,classics
1170158,7457,32,classics
1215290,7457,47,classics
1298205,7457,4,classics
1335019,7457,120,classics
1335184,7457,6,classics
1362193,7457,7,classics
1409344,7457,55,classics
1422926,7457,20,classics
1499952,7457,459,classics
1728744,7457,16,classics
1918702,7457,14,classics
2173611,7457,21,classics
2176735,7457,4,classics
2693801,7457,7,classics
3240691,7457,2,classics
3950967,7457,73,classics
4488657,7457,4,classics
5599692,7457,3,classics
6261477,7457,17,classics
6443834,7457,6,classics
8935689,7457,13,classics
9748274,7457,268,classics
10414941,7457,9,classics
11851522,7457,113,classics
24817626,7457,974,classics
13,26816,89,science
105,26816,35,science
112,26816,73,science
355,26816,15,science
475,26816,222,science
822,26816,28,science
830,26816,125,science
1875,26816,6,science
2442,26816,15,science
4813,26816,10,science
4948,26816,155,science
5093,26816,23,science
7667,26816,25,science
7968,26816,13,science
8694,26816,80,science
9534,26816,60,science
9539,26816,25,science
9592,26816,27,science
9742,26816,23,science
10235,26816,92,science
10639,26816,90,science
11557,26816,21,science
12017,26816,40,science
12527,26816,55,science
12839,26816,4,science
13809,26816,6,science
13821,26816,34,science
14249,26816,21,science
15561,26816,5,science
17206,26816,5,science
17780,26816,18,science
17863,26816,28,science
17994,26816,285,science
18131,26816,125,science
18373,26816,85,science
18630,26816,63,science
18956,26816,6,science
20417,26816,26,science
21611,26816,12,science
22321,26816,32,science
22322,26816,47,science
22418,26816,6,science
22421,26816,5,science
26329,26816,143,science
28212,26816,172,science
28760,26816,8,science
29397,26816,15,science
30013,26816,71,science
30224,26816,17,science
30273,26816,22,science
31312,26816,3,science
32085,26816,22,science
32276,26816,922,science
32422,26816,10,science
32428,26816,3,science
33356,26816,8,science
34451,26816,15,science
34494,26816,23,science
34501,26816,24,science
34503,26816,7,science
35921,26816,27,science
36086,26816,750,science
40067,26816,82,science
40102,26816,757,science
40289,26816,6,science
41821,26816,56,science
42432,26816,77,science
43917,26816,4,science
45245,26816,10,science
45252,26816,24,science
46756,26816,94,science
47701,26816,12,science
49322,26816,18,science
50091,26816,11,science
53764,26816,7,science
55401,26816,8,science
59780,26816,19,science
60929,26816,21,science
61899,26816,20,science
61906,26816,24,science
61915,26816,23,science
64217,26816,30,science
66676,26816,5,science
66693,26816,6,science
68143,26816,90,science
68488,26816,19,science
70535,26816,131,science
76658,26816,18,science
76659,26816,13,science
76661,26816,12,science
76740,26816,44,science
76778,26816,70,science
77505,26816,53,science
77507,26816,78,science
77565,26816,39,science
77566,26816,85,science
77736,26816,19,science
79428,26816,7,science
81992,26816,17,science
83539,26816,25,science
83763,26816,102,science
85437,26816,9,science
89184,26816,19,science
89187,26816,27,science
89284,26816,4,science
90078,26816,3,science
92373,26816,10,science
93768,26816,5,science
93981,26816,161,science
94798,26816,5,science
96472,26816,30,science
96977,26816,4,science
99218,26816,13,science
99245,26816,40,science
99452,26816,5,science
102327,26816,31,science
102439,26816,16,science
110331,26816,12,science
112292,26816,13,science
112520,26816,33,science
116296,26816,31,science
116445,26816,14,science
125423,26816,12,science
127567,26816,13,science
129327,26816,3,science
136642,26816,5,science
138070,26816,14,science
140974,26816,13,science
149847,26816,2,science
155370,26816,11,science
162898,26816,20,science
174703,26816,7,science
189802,26816,5,science
203288,26816,9,science
227454,26816,6,science
239107,26816,5,science
239109,26816,3,science
243685,26816,20,science
275245,26816,4,science
279561,26816,17,science
294045,26816,4,science
299215,26816,8,science
334176,26816,49,science
349254,26816,1,science
375802,26816,247,science
376613,26816,46,science
400881,26816,8,science
404223,26816,6,science
422452,26816,13,science
433567,26816,534,science
465904,26816,21,science
504369,26816,14,science
513207,26816,23,science
536790,26816,7,science
547094,26816,42,science
562763,26816,5,science
570172,26816,700,science
598159,26816,5,science
615921,26816,5,science
625603,26816,8,science
716944,26816,10,science
781844,26816,31,science
797094,26816,3,science
832543,26816,3,science
886066,26816,41,science
1296415,26816,21,science
1297985,26816,771,science
2095583,26816,11,science
2102600,26816,19,science
2251306,26816,65,science
2467566,26816,10,science
2527900,26816,86,science
2714607,26816,15,science
2845024,26816,117,science
3220405,26816,27,science
3227063,26816,19,science
3228917,26816,65,science
4485966,26816,26,science
4703450,26816,21,science
6117055,26816,2067,science
6316821,26816,19,science
6452796,26816,103,science
6506085,26816,25,science
6506307,26816,17,science
6516450,26816,115,science
6613956,26816,11,science
6966823,26816,308,science
7099273,26816,15,science
7148931,26816,12,science
7646805,26816,8,science
7783191,26816,165,science
7841446,26816,30,science
8100267,26816,14,science
8517008,26816,13,science
8520610,26816,85,science
8701960,26816,626,science
9118135,26816,75,science
10256723,26816,47,science
11256979,26816,974,science
11505008,26816,54,science
13147230,26816,18,science
13170021,26816,88,science
13497991,26816,5,science
13530973,26816,119,science
13588356,26816,22,science
13593553,26816,8,science
15801967,26816,33,science
16142053,26816,11,science
18050143,26816,23,science
18736925,26816,38,science
18800655,26816,3,science
20518872,26816,68,science
23453112,26816,104,science
23692271,26816,68,science
25813921,26816,53,science
21,21773,1845,nonfiction
24,21773,702,nonfiction
98,21773,118,nonfiction
597,21773,163,nonfiction
840,21773,125,nonfiction
1191,21773,9,nonfiction
1301,21773,201,nonfiction
1362,21773,160,nonfiction
1842,21773,575,nonfiction
1846,21773,98,nonfiction
1869,21773,216,nonfiction
2371,21773,183,nonfiction
2784,21773,175,nonfiction
3061,21773,18,nonfiction
3368,21773,107,nonfiction
3378,21773,9,nonfiction
3882,21773,20,nonfiction
3888,21773,18,nonfiction
4099,21773,56,nonfiction
4136,21773,411,nonfiction
4143,21773,203,nonfiction
4373,21773,231,nonfiction
4507,21773,197,nonfiction
4912,21773,266,nonfiction
4921,21773,12,nonfiction
4979,21773,254,nonfiction
5508,21773,47,nonfiction
5559,21773,20,nonfiction
5571,21773,25,nonfiction
5755,21773,334,nonfiction
5932,21773,10,nonfiction
6671,21773,5,nonfiction
6709,21773,25,nonfiction
7445,21773,2094,nonfiction
7579,21773,36,nonfiction
7745,21773,280,nonfiction
8253,21773,38,nonfiction
8676,21773,19,nonfiction
9762,21773,37,nonfiction
10395,21773,113,nonfiction
10765,21773,27,nonfiction
10878,21773,24,nonfiction
10884,21773,261,nonfiction
11339,21773,6,nonfiction
12349,21773,11,nonfiction
14403,21773,45,nonfiction
15014,21773,168,nonfiction
16619,21773,225,nonfiction
17125,21773,33,nonfiction
18288,21773,105,nonfiction
18646,21773,259,nonfiction
19083,21773,77,nonfiction
19552,21773,10,nonfiction
19596,21773,182,nonfiction
21027,21773,74,nonfiction
22435,21773,246,nonfiction
22463,21773,598,nonfiction
22543,21773,341,nonfiction
23534,21773,4,nonfiction
24790,21773,76,nonfiction
25669,21773,332,nonfiction
26435,21773,206,nonfiction
26596,21773,2,nonfiction
26661,21773,17,nonfiction
27126,21773,171,nonfiction
27398,21773,110,nonfiction
29501,21773,254,nonfiction
30119,21773,65,nonfiction
30474,21773,579,nonfiction
31818,21773,33,nonfiction
31819,21773,37,nonfiction
32127,21773,146,nonfiction
33313,21773,1018,nonfiction
37875,21773,24,nonfiction
38210,21773,97,nonfiction
39933,21773,46,nonfiction
40168,21773,29,nonfiction
44361,21773,80,nonfiction
44905,21773,310,nonfiction
45220,21773,27,nonfiction
45546,21773,303,nonfiction
46676,21773,82,nonfiction
48757,21773,416,nonfiction
49250,21773,85,nonfiction
50140,21773,7,nonfiction
